customer_id,name,age,gender,city,income
2652,Riya,27.0,Female,Chennai,
2653,Rahul,22.0,Female,Bangalore,76930.0
2654,Arjun,37.0,Female,Chennai,87158.0
2655,Neha,26.0,Female,Ahmedabad,33348.0
2656,Rohit,57.0,,Pune,68816.0
2657,,40.0,Male,Chennai,63829.0
2658,Arjun,57.0,Female,Hyderabad,59972.0
2659,Vivaan,30.0,Female,Kolkata,86326.0
2660,Riya,36.0,Male,Kolkata,81680.0
2661,Aryan,40.0,Male,Surat,45870.0
2662,Neha,48.0,Female,Bangalore,91475.0
2663,Ananya,53.0,Female,Jaipur,84555.0
2664,,22.0,Male,Surat,45902.0
2665,Aryan,,,Delhi,32410.0
2666,Aryan,51.0,Male,Ahmedabad,53196.0
2667,Isha,45.0,Male,Chennai,34232.0
2668,Aryan,24.0,Male,Mumbai,
2669,Meera,57.0,Female,Surat,32416.0
2670,,39.0,Female,Hyderabad,87805.0
2671,Diya,48.0,Male,Mumbai,
2672,Vivaan,41.0,Male,Mumbai,91589.0
2673,Rahul,35.0,Male,Bangalore,
2674,Riya,36.0,Female,Hyderabad,44814.0
2675,Pooja,58.0,Male,Bangalore,52815.0
2676,Ananya,26.0,Male,Surat,63732.0
2677,Aryan,20.0,Male,Delhi,
2678,Riya,33.0,Female,Pune,53110.0
2679,Ananya,50.0,Female,Bangalore,82336.0
2680,Isha,50.0,Male,Bangalore,62870.0
2681,Riya,35.0,Female,Surat,60972.0
2682,Riya,22.0,Female,Pune,85082.0
2683,Pooja,21.0,Female,Surat,34255.0
2684,Vivaan,33.0,Male,Kolkata,68045.0
2685,Sneha,56.0,Female,Surat,68452.0
2686,Ananya,37.0,Female,Bangalore,51631.0
2687,Aarav,54.0,Male,Hyderabad,39087.0
2688,Rahul,32.0,Female,Ahmedabad,47481.0
2689,Sneha,23.0,Female,Surat,93404.0
2690,Vivaan,52.0,Male,Hyderabad,82404.0
2691,Isha,21.0,Male,Mumbai,59805.0
2692,Aarav,,Female,Bangalore,68815.0
2693,Pooja,27.0,Female,Ahmedabad,37936.0
2694,Rohit,18.0,Male,Hyderabad,61490.0
2695,Karan,23.0,Female,Pune,79328.0
2696,Meera,49.0,Male,Surat,64114.0
2697,Sneha,45.0,Male,Mumbai,66322.0
2698,Riya,45.0,Female,Pune,76197.0
2699,Meera,32.0,Female,Hyderabad,68782.0
2700,Meera,43.0,Female,Delhi,74272.0
2701,Neha,42.0,Female,Pune,80280.0
2702,Riya,34.0,Female,Bangalore,84425.0
2703,Arjun,35.0,Male,Surat,86757.0
2704,Meera,28.0,Male,Surat,67077.0
2705,Rahul,,Female,Delhi,41723.0
2706,Vivaan,52.0,Female,Pune,80938.0
2707,Sneha,49.0,Female,Delhi,71424.0
2708,Arjun,53.0,Female,Pune,31777.0
2709,Sneha,48.0,Male,Bangalore,88303.0
2710,Ananya,32.0,Female,Surat,96519.0
2711,Rohit,34.0,Female,Bangalore,97195.0
2712,Sneha,22.0,Female,Delhi,67052.0
2713,Neha,32.0,Male,Surat,72534.0
2714,Vivaan,50.0,Male,Kolkata,97115.0
2715,Karan,50.0,Female,,89628.0
2716,Neha,28.0,Male,Mumbai,73612.0
2717,Aarav,39.0,Male,Jaipur,35622.0
2718,Isha,23.0,Female,Mumbai,35258.0
2719,Aryan,57.0,Male,Jaipur,
2720,Arjun,19.0,Female,Hyderabad,71404.0
2721,Arjun,22.0,Male,Bangalore,54467.0
2722,,35.0,Female,Ahmedabad,76468.0
2723,Kabir,48.0,Female,Pune,51356.0
2724,Riya,43.0,,Pune,59927.0
2725,Vivaan,36.0,Female,Surat,45200.0
2726,Rohit,42.0,Male,Hyderabad,93659.0
2727,Arjun,38.0,Female,Pune,55081.0
2728,Pooja,26.0,Female,Kolkata,36074.0
2729,Neha,52.0,Male,Chennai,35001.0
2730,Vivaan,19.0,Female,Chennai,40322.0
2731,Pooja,57.0,Male,Jaipur,88281.0
2732,Rahul,44.0,Male,Mumbai,56184.0
2733,Neha,57.0,Male,Bangalore,86334.0
2734,Aarav,19.0,Female,Ahmedabad,
2735,Rohit,32.0,Male,Jaipur,90567.0
2736,Kabir,29.0,Female,Mumbai,
2737,Rohit,53.0,Male,Bangalore,58178.0
2738,Arjun,44.0,Male,Kolkata,89663.0
2739,Pooja,47.0,Female,Ahmedabad,
2740,Diya,29.0,Female,Mumbai,33418.0
2741,Karan,54.0,Male,Bangalore,66324.0
2742,Kabir,37.0,Female,Hyderabad,40585.0
2743,Ananya,36.0,Male,Surat,82257.0
2744,Vivaan,44.0,Female,,63806.0
2745,Diya,33.0,Female,Ahmedabad,39537.0
2746,Sneha,48.0,Male,Jaipur,72393.0
2747,Rohit,35.0,Male,Mumbai,90199.0
2748,,37.0,Male,Ahmedabad,86306.0
2749,Pooja,52.0,,Chennai,94698.0
2750,Arjun,22.0,Male,Mumbai,83951.0
2751,Aarav,52.0,Female,Ahmedabad,75118.0
2752,,19.0,,Pune,55377.0
2753,,34.0,Male,Kolkata,52868.0
2754,Karan,35.0,Female,Bangalore,76054.0
2755,Diya,44.0,Male,Chennai,56979.0
2756,Rohit,38.0,Female,Jaipur,81585.0
2757,Aryan,25.0,Male,Bangalore,
2758,Rohit,,Female,Hyderabad,88483.0
2759,Vivaan,56.0,Female,Surat,41799.0
2760,Meera,60.0,Male,Hyderabad,66370.0
2761,Diya,28.0,Female,Delhi,62812.0
2762,Sneha,43.0,Female,Ahmedabad,61324.0
2763,Riya,34.0,Male,Hyderabad,55331.0
2764,Rohit,50.0,Female,Kolkata,70116.0
2765,Karan,50.0,Male,Mumbai,46114.0
2766,Arjun,42.0,Female,Jaipur,79015.0
2767,Aryan,24.0,Female,Kolkata,94299.0
2768,Aarav,41.0,Male,Surat,84961.0
2769,Meera,,Female,,35687.0
2770,Arjun,60.0,Female,Surat,44019.0
2771,Kabir,52.0,Male,Mumbai,73188.0
2772,Riya,41.0,Male,Bangalore,35406.0
2773,Sneha,30.0,,Surat,56960.0
2774,Sneha,51.0,Male,Surat,39408.0
2775,Diya,48.0,Male,Ahmedabad,41232.0
2776,Rahul,21.0,Male,Jaipur,
2777,Diya,45.0,Female,Pune,
2778,Sneha,21.0,Male,Jaipur,
2779,Rahul,40.0,Male,Jaipur,81922.0
2780,Ananya,33.0,Male,Surat,37998.0
2781,Rohit,47.0,Female,Mumbai,99711.0
2782,Neha,18.0,Female,Jaipur,42370.0
2783,Rahul,39.0,Male,Kolkata,41499.0
2784,Diya,41.0,Male,Delhi,64784.0
2785,Aryan,36.0,Female,Pune,72378.0
2786,Aarav,34.0,Male,Chennai,33032.0
2787,Aarav,33.0,Male,Bangalore,94668.0
2788,Rahul,53.0,,Mumbai,
2789,Isha,60.0,,Bangalore,79368.0
2790,Kabir,29.0,Male,Ahmedabad,99420.0
2791,Riya,35.0,Male,Pune,75033.0
2792,Riya,25.0,Female,Chennai,35166.0
2793,Sneha,28.0,Female,Pune,
2794,Neha,44.0,Male,Chennai,95578.0
2795,Diya,41.0,Female,Delhi,81374.0
2796,Rohit,33.0,,Chennai,77247.0
2797,Neha,41.0,Female,Chennai,63313.0
2798,Riya,25.0,Male,Delhi,62273.0
2799,Kabir,20.0,Male,Kolkata,88176.0
2800,Diya,25.0,Male,Delhi,64530.0
2801,Vivaan,41.0,Male,Jaipur,56821.0
2802,Arjun,29.0,Female,Ahmedabad,77879.0
2803,Diya,58.0,Male,Pune,52441.0
2804,Neha,29.0,Female,,79590.0
2805,Isha,51.0,Male,Jaipur,64913.0
2806,Sneha,40.0,Female,Delhi,45638.0
2807,Isha,50.0,Male,Hyderabad,63126.0
2808,Riya,32.0,Female,Pune,33351.0
2809,Neha,34.0,Female,Pune,
2810,Aarav,,Male,Jaipur,45773.0
2811,Ananya,45.0,Male,Delhi,58135.0
2812,Rahul,22.0,Male,,37640.0
2813,Aryan,52.0,Female,Kolkata,76918.0
2814,Meera,39.0,Male,Pune,54016.0
2815,Aryan,47.0,Male,Jaipur,74921.0
2816,,34.0,Male,Surat,64023.0
2817,Rahul,47.0,Female,Pune,31239.0
2818,Arjun,,Male,Jaipur,58942.0
2819,Rahul,18.0,Male,Chennai,71441.0
2820,Isha,54.0,Male,Jaipur,41340.0
2821,,43.0,Male,Hyderabad,41992.0
2822,,48.0,Female,Surat,47887.0
2823,Riya,,Female,,74562.0
2824,Aarav,41.0,Male,Surat,68216.0
2825,Diya,30.0,Male,Delhi,84604.0
2826,,52.0,Male,Kolkata,67068.0
2827,,19.0,Female,Surat,98645.0
2828,Aryan,59.0,Male,Delhi,51118.0
2829,Sneha,21.0,Male,,
2830,Ananya,53.0,Female,Chennai,50302.0
2831,Rahul,49.0,Female,Kolkata,86757.0
2832,Riya,29.0,Female,Delhi,45016.0
2833,Diya,52.0,Male,Delhi,43831.0
2834,Rahul,18.0,Female,Surat,35479.0
2835,,53.0,Female,Chennai,48583.0
2836,Aarav,43.0,Male,Kolkata,76401.0
2837,Ananya,37.0,,Jaipur,91985.0
2838,Pooja,39.0,Female,Ahmedabad,45721.0
2839,Sneha,52.0,Female,Kolkata,86737.0
2840,Rohit,60.0,Male,Delhi,99346.0
2841,Kabir,29.0,Female,Surat,71082.0
2842,Aryan,56.0,Male,Ahmedabad,30395.0
2843,Rahul,57.0,Male,Delhi,56048.0
2844,Diya,18.0,Male,Ahmedabad,47855.0
2845,Ananya,,Male,,46418.0
2846,Ananya,26.0,Male,Bangalore,69365.0
2847,Isha,,Male,Kolkata,90683.0
2848,Rahul,31.0,Male,Chennai,34972.0
2849,Rohit,51.0,Male,Jaipur,31442.0
2850,Rahul,45.0,Male,Pune,94426.0
2851,Aryan,57.0,Male,Delhi,42621.0
2852,Ananya,39.0,Male,Chennai,64040.0
2853,Rohit,52.0,Male,Mumbai,30693.0
2854,Rahul,46.0,Male,Ahmedabad,99099.0
2855,,57.0,Male,Pune,65252.0
2856,Riya,42.0,Female,Chennai,62611.0
2857,Neha,28.0,Male,,84467.0
2858,Diya,18.0,Female,Hyderabad,97956.0
2859,Arjun,53.0,Female,Delhi,70240.0
2860,,40.0,Male,Jaipur,62091.0
2861,Rahul,37.0,Female,Delhi,92953.0
2862,Isha,30.0,Female,Chennai,58463.0
2863,Diya,20.0,Female,,56646.0
2864,Kabir,36.0,Female,Hyderabad,90399.0
2865,Meera,31.0,Male,Pune,49085.0
2866,Pooja,35.0,Female,Chennai,69371.0
2867,Riya,59.0,Male,Bangalore,85586.0
2868,Ananya,38.0,,Pune,82030.0
2869,Aryan,,Male,Delhi,42514.0
2870,Kabir,56.0,Female,Mumbai,86659.0
2871,Arjun,20.0,Male,Chennai,99366.0
2872,Ananya,22.0,Male,Surat,
2873,Aarav,54.0,Male,Bangalore,88384.0
2874,Sneha,19.0,Male,Delhi,30423.0
2875,Rohit,49.0,Male,Jaipur,37934.0
2876,Isha,31.0,Male,Hyderabad,32241.0
2877,Aryan,21.0,Female,Pune,77524.0
2878,Isha,47.0,Female,Mumbai,94718.0
2879,Karan,22.0,Female,Jaipur,42409.0
2880,Vivaan,34.0,,Kolkata,54758.0
2881,Diya,39.0,Male,Ahmedabad,63614.0
2882,Meera,26.0,Male,Pune,31489.0
2883,Kabir,28.0,Female,Kolkata,96241.0
2884,Rahul,33.0,Female,Bangalore,36239.0
2885,Arjun,34.0,Male,Surat,51790.0
2886,Diya,53.0,Female,,98603.0
2887,Ananya,23.0,Male,Ahmedabad,42159.0
2888,Kabir,29.0,Male,Hyderabad,55862.0
2889,Karan,26.0,Male,Pune,54747.0
2890,Pooja,50.0,Female,Delhi,88950.0
2891,Rahul,40.0,Male,Hyderabad,42908.0
2892,Riya,42.0,Female,Hyderabad,60384.0
2893,Karan,21.0,Female,Surat,56657.0
2894,Riya,33.0,Female,,53629.0
2895,Rohit,35.0,Female,Delhi,77514.0
2896,Rahul,57.0,Female,Mumbai,52585.0
2897,Pooja,40.0,Female,Surat,62955.0
2898,Diya,29.0,Male,Mumbai,95644.0
2899,Kabir,33.0,Male,Ahmedabad,74885.0
2900,Meera,41.0,Female,Bangalore,66299.0
2901,Karan,43.0,Male,Surat,
2902,Vivaan,37.0,Male,Surat,69259.0
2903,Sneha,52.0,Female,Bangalore,62736.0
2904,Isha,39.0,Female,Chennai,74852.0
2905,,28.0,Female,Chennai,82555.0
2906,Ananya,41.0,Male,Kolkata,
2907,Meera,32.0,Male,Surat,81687.0
2908,Meera,43.0,Female,Ahmedabad,37906.0
2909,Sneha,33.0,Male,Bangalore,70071.0
2910,Kabir,27.0,Female,Chennai,34338.0
2911,Meera,,Female,Bangalore,79907.0
2912,Riya,26.0,Male,Delhi,74574.0
2913,Sneha,37.0,Female,Jaipur,71259.0
2914,Karan,29.0,Male,Pune,77304.0
2915,Vivaan,26.0,Male,Kolkata,73043.0
2916,Kabir,33.0,Male,Pune,
2917,Sneha,28.0,Male,Pune,64172.0
2918,Kabir,33.0,Female,Hyderabad,32600.0
2919,Sneha,37.0,Female,Surat,86783.0
2920,Neha,27.0,Male,Mumbai,70535.0
2921,Pooja,47.0,,Delhi,94065.0
2922,Meera,58.0,,Pune,47134.0
2923,Isha,21.0,Female,Mumbai,80008.0
2924,Pooja,47.0,Male,Ahmedabad,66637.0
2925,Ananya,18.0,Male,Surat,37908.0
2926,Karan,54.0,Male,Surat,66941.0
2927,Diya,25.0,,Pune,59374.0
2928,Vivaan,60.0,Female,Delhi,41563.0
2929,Rahul,43.0,Male,Hyderabad,74155.0
2930,Ananya,29.0,Female,Mumbai,49639.0
2931,Sneha,59.0,Female,Surat,73553.0
2932,Aryan,53.0,Female,Bangalore,77577.0
2933,Riya,24.0,Male,Mumbai,52983.0
2934,Arjun,24.0,Female,Jaipur,58614.0
2935,Sneha,60.0,Male,Chennai,75808.0
2936,Aryan,28.0,Male,Chennai,34881.0
2937,Karan,55.0,Female,Ahmedabad,
2938,Arjun,36.0,Male,Chennai,30700.0
2939,Aryan,36.0,Female,Kolkata,76660.0
2940,Pooja,39.0,Female,Mumbai,68027.0
2941,Aarav,29.0,Female,Hyderabad,89681.0
2942,Kabir,30.0,Female,Chennai,52047.0
2943,Kabir,39.0,Female,Mumbai,86800.0
2944,Sneha,43.0,Female,Ahmedabad,69538.0
2945,Arjun,55.0,Male,Bangalore,74312.0
2946,Aryan,30.0,,Delhi,43124.0
2947,Meera,34.0,Female,Jaipur,53940.0
2948,Meera,25.0,Female,Ahmedabad,83387.0
2949,Isha,50.0,Male,Hyderabad,58342.0
2950,Aarav,59.0,Female,Chennai,66876.0
2951,,35.0,Female,Ahmedabad,42156.0
2952,Kabir,27.0,Female,Bangalore,39670.0
2953,Rohit,37.0,Female,Bangalore,90519.0
2954,,18.0,Male,Pune,52375.0
2955,Rohit,52.0,Male,Ahmedabad,66264.0
2956,Kabir,52.0,Male,Surat,82000.0
2957,Riya,40.0,Male,Jaipur,57829.0
2958,Arjun,59.0,Male,Hyderabad,55001.0
2959,Ananya,49.0,Male,Bangalore,42928.0
2960,Isha,39.0,Male,Jaipur,57816.0
2961,Karan,45.0,Male,Bangalore,83690.0
2962,Rohit,35.0,Male,Hyderabad,59558.0
2963,Aarav,46.0,Female,Surat,65370.0
2964,Pooja,47.0,Female,Chennai,79949.0
2965,Neha,28.0,Male,Chennai,51610.0
2966,Arjun,51.0,Male,Hyderabad,42964.0
2967,Pooja,38.0,Male,Mumbai,33336.0
2968,Kabir,36.0,Female,Kolkata,89273.0
2969,Karan,27.0,Male,Ahmedabad,65189.0
2970,Pooja,50.0,Female,Bangalore,60586.0
2971,Ananya,58.0,Male,Jaipur,87467.0
2972,Ananya,50.0,Female,Ahmedabad,42461.0
2973,Isha,48.0,Male,Mumbai,65213.0
2974,Diya,30.0,Male,Delhi,45384.0
2975,Vivaan,29.0,Male,Jaipur,30542.0
2976,Aryan,30.0,Male,Hyderabad,61872.0
2977,Aarav,21.0,Male,Bangalore,62081.0
2978,Ananya,25.0,Male,Pune,70011.0
2979,Rahul,29.0,Female,Mumbai,46644.0
2980,,44.0,Male,Mumbai,30025.0
2981,Riya,56.0,Female,Ahmedabad,60307.0
2982,Ananya,24.0,Male,Bangalore,
2983,Neha,58.0,Female,Kolkata,33650.0
2984,Aarav,53.0,Male,Kolkata,74884.0
2985,Sneha,44.0,Male,Bangalore,92683.0
2986,,40.0,Male,Jaipur,49030.0
2987,Neha,23.0,Male,Chennai,56110.0
2988,Aryan,23.0,Female,,61821.0
2989,Kabir,24.0,Female,Ahmedabad,34379.0
2990,Vivaan,53.0,Female,Hyderabad,82309.0
2991,Isha,32.0,Female,Pune,80340.0
2992,Pooja,47.0,Female,Surat,46761.0
2993,Diya,18.0,Female,Pune,87191.0
2994,Neha,48.0,Female,Jaipur,53895.0
2995,Isha,21.0,Female,Mumbai,92603.0
2996,Aarav,43.0,Female,Bangalore,
2997,Isha,40.0,Male,Bangalore,52757.0
2998,Pooja,22.0,Female,Hyderabad,37377.0
2999,Arjun,31.0,Female,Jaipur,76015.0
3000,Meera,44.0,Male,Mumbai,41789.0
3001,Kabir,49.0,Male,Pune,43237.0
3002,Sneha,46.0,Male,Delhi,88210.0
3003,,43.0,Female,Surat,40233.0
3004,Rahul,28.0,Male,Mumbai,80722.0
3005,Diya,52.0,Female,Chennai,36839.0
3006,Karan,28.0,Male,Pune,40423.0
3007,Riya,46.0,Female,,45588.0
3008,Pooja,30.0,Female,Bangalore,58367.0
3009,Meera,33.0,Male,Pune,58533.0
3010,Rahul,37.0,Male,Bangalore,90488.0
3011,Kabir,51.0,Female,Jaipur,89993.0
3012,Rohit,56.0,Female,Ahmedabad,47762.0
3013,Rohit,18.0,Female,Kolkata,84266.0
3014,Aryan,31.0,Male,Ahmedabad,92267.0
3015,Neha,26.0,Male,Delhi,48349.0
3016,Ananya,59.0,Female,Hyderabad,68012.0
3017,Pooja,59.0,Female,Ahmedabad,42666.0
3018,,42.0,Female,Ahmedabad,50559.0
3019,Neha,51.0,Female,Hyderabad,50121.0
3020,Rahul,27.0,Male,Jaipur,40981.0
3021,Diya,54.0,Male,Mumbai,
3022,Diya,37.0,Male,Chennai,96048.0
3023,Rahul,26.0,Female,Jaipur,53999.0
3024,Neha,33.0,Female,Bangalore,69078.0
3025,Kabir,20.0,Female,Jaipur,33380.0
3026,,55.0,Male,Kolkata,31310.0
3027,Aryan,58.0,,Hyderabad,37545.0
3028,Karan,36.0,Female,,47583.0
3029,Neha,21.0,Male,Chennai,85289.0
3030,Pooja,25.0,Male,Pune,60340.0
3031,Riya,25.0,Female,Surat,72200.0
3032,Aarav,,Female,Bangalore,85141.0
3033,Rahul,27.0,Male,Bangalore,61316.0
3034,Sneha,24.0,Female,Mumbai,56573.0
3035,,58.0,Male,Bangalore,93617.0
3036,Isha,42.0,Male,Ahmedabad,95129.0
3037,Karan,25.0,Male,Hyderabad,43718.0
3038,Neha,27.0,Male,Mumbai,30218.0
3039,Kabir,45.0,Female,,54562.0
3040,Rahul,39.0,Male,Ahmedabad,
3041,Kabir,60.0,Female,Ahmedabad,39490.0
3042,Neha,19.0,Female,,76305.0
3043,Vivaan,50.0,Female,Hyderabad,67184.0
3044,Arjun,25.0,Female,Jaipur,95848.0
3045,Neha,51.0,Male,Ahmedabad,55699.0
3046,Kabir,60.0,Male,Ahmedabad,30973.0
3047,Kabir,,Male,Hyderabad,73295.0
3048,Aarav,46.0,Male,Jaipur,48622.0
3049,Neha,46.0,,Jaipur,86979.0
3050,Riya,49.0,Male,Ahmedabad,86120.0
3051,Pooja,19.0,Female,Hyderabad,70204.0
3052,Aryan,37.0,Female,Surat,40413.0
3053,Rahul,19.0,Male,Ahmedabad,91984.0
3054,Rohit,33.0,Female,Bangalore,
3055,Vivaan,53.0,Male,Mumbai,66774.0
3056,Rahul,58.0,Male,Hyderabad,98181.0
3057,Karan,18.0,Female,Kolkata,61198.0
3058,Isha,30.0,Male,Surat,34836.0
3059,Kabir,18.0,Male,Mumbai,93308.0
3060,Rohit,24.0,Male,Ahmedabad,91264.0
3061,,18.0,Female,Surat,97709.0
3062,,18.0,Female,Delhi,98135.0
3063,Diya,27.0,Female,Kolkata,98628.0
3064,Kabir,19.0,,Jaipur,57683.0
3065,Arjun,23.0,,Surat,46816.0
3066,Karan,45.0,Female,Hyderabad,34183.0
3067,Aarav,30.0,Male,Mumbai,33537.0
3068,Pooja,22.0,Male,Hyderabad,64609.0
3069,Riya,25.0,Male,Chennai,59328.0
3070,Vivaan,20.0,Male,Hyderabad,93648.0
3071,Riya,59.0,Male,Bangalore,44825.0
3072,Meera,,Female,Pune,80158.0
3073,Pooja,30.0,Male,Chennai,41013.0
3074,Riya,21.0,Female,Hyderabad,64499.0
3075,Riya,38.0,Female,Surat,75570.0
3076,Neha,34.0,Male,Bangalore,96697.0
3077,Arjun,43.0,Male,Delhi,66148.0
3078,Kabir,53.0,Female,Ahmedabad,
3079,Aryan,25.0,Male,Surat,47771.0
3080,Riya,42.0,Female,Jaipur,56190.0
3081,Aarav,57.0,Male,Bangalore,94329.0
3082,Vivaan,33.0,Female,Hyderabad,74694.0
3083,,40.0,Male,Hyderabad,41283.0
3084,Rahul,46.0,Female,Surat,93609.0
3085,Diya,27.0,Female,Chennai,30267.0
3086,Meera,49.0,Male,Chennai,47071.0
3087,Rahul,34.0,Female,Surat,78327.0
3088,Pooja,41.0,Female,Delhi,38386.0
3089,Ananya,52.0,Male,Bangalore,61340.0
3090,Rohit,22.0,,Kolkata,92806.0
3091,Neha,32.0,Male,Mumbai,76049.0
3092,Rohit,54.0,Male,Jaipur,78042.0
3093,Karan,33.0,Male,Mumbai,55217.0
3094,Aryan,41.0,Male,Jaipur,
3095,Vivaan,23.0,Female,Delhi,84947.0
3096,Diya,58.0,Male,Ahmedabad,30275.0
3097,Vivaan,31.0,Female,Kolkata,92305.0
3098,Rahul,42.0,Female,Delhi,83206.0
3099,Arjun,45.0,Male,Bangalore,77930.0
3100,Pooja,35.0,Male,Hyderabad,79088.0
3101,Kabir,56.0,Female,Hyderabad,31224.0
3102,Aryan,,Female,Bangalore,41109.0
3103,Arjun,59.0,Female,Pune,65399.0
3104,Aarav,55.0,Male,Kolkata,40715.0
3105,Vivaan,43.0,Male,Jaipur,61423.0
3106,Rahul,20.0,Male,Hyderabad,68002.0
3107,Arjun,27.0,Female,Surat,48135.0
3108,Aryan,,Male,Bangalore,87440.0
3109,Rohit,38.0,Female,Ahmedabad,91486.0
3110,Aarav,23.0,Female,Mumbai,72611.0
3111,Isha,46.0,Male,Chennai,52293.0
3112,Karan,37.0,Male,Bangalore,63260.0
3113,Rahul,,Male,Kolkata,71203.0
3114,Aarav,46.0,Female,Delhi,98926.0
3115,Vivaan,31.0,Male,Jaipur,33231.0
3116,Ananya,49.0,Male,Bangalore,
3117,,58.0,Female,Hyderabad,60333.0
3118,Kabir,44.0,Male,Jaipur,78688.0
3119,Meera,56.0,Male,Pune,34687.0
3120,Vivaan,23.0,Male,Chennai,78889.0
3121,Neha,37.0,Female,Bangalore,48718.0
3122,Diya,20.0,Male,Ahmedabad,50454.0
3123,Diya,25.0,Female,Jaipur,
3124,Karan,,Female,Ahmedabad,88013.0
3125,Neha,40.0,Male,Pune,32880.0
3126,Pooja,27.0,Male,Mumbai,84964.0
3127,Rohit,48.0,Female,Jaipur,98243.0
3128,Vivaan,53.0,Male,Hyderabad,52625.0
3129,Kabir,60.0,Male,Pune,74683.0
3130,Diya,25.0,Male,Hyderabad,84144.0
3131,Arjun,60.0,Female,Hyderabad,90919.0
3132,Rahul,25.0,,Pune,32939.0
3133,Riya,29.0,Male,Pune,50426.0
3134,Isha,26.0,Female,Hyderabad,53718.0
3135,Riya,54.0,Male,Pune,79955.0
3136,Aryan,58.0,Male,Surat,55445.0
3137,Meera,28.0,Female,Delhi,53698.0
3138,Diya,33.0,Female,Kolkata,74936.0
3139,Ananya,23.0,Male,Surat,84392.0
3140,Kabir,47.0,Male,Hyderabad,78689.0
3141,Pooja,39.0,Male,Pune,76481.0
3142,Rohit,46.0,Male,Chennai,77739.0
3143,Aarav,37.0,Male,Ahmedabad,84094.0
3144,Pooja,38.0,Male,Pune,92184.0
3145,Aarav,59.0,Female,Hyderabad,40585.0
3146,Karan,,Female,Surat,30010.0
3147,Riya,48.0,Male,Surat,96109.0
3148,Neha,29.0,Female,Hyderabad,83540.0
3149,Sneha,36.0,Male,Bangalore,50904.0
3150,Neha,,Male,Jaipur,41792.0
3151,Arjun,56.0,Female,Jaipur,81860.0
3152,Ananya,22.0,Male,Bangalore,98074.0
3153,Meera,59.0,Female,Delhi,96695.0
3154,Diya,21.0,Male,Bangalore,
3155,Diya,45.0,Female,Delhi,57813.0
3156,Arjun,28.0,Male,Delhi,37303.0
3157,Vivaan,18.0,Female,Pune,51204.0
3158,Aarav,20.0,Male,Ahmedabad,97536.0
3159,,30.0,Male,Chennai,87985.0
3160,Isha,49.0,Female,Bangalore,57239.0
3161,Vivaan,51.0,Male,Surat,
3162,Rahul,26.0,Female,,83902.0
3163,Ananya,50.0,Female,,41294.0
3164,Isha,19.0,Male,Pune,72726.0
3165,Neha,,Female,Surat,95298.0
3166,Rohit,56.0,Male,Jaipur,36857.0
3167,Rohit,34.0,Female,Ahmedabad,34988.0
3168,Kabir,53.0,Male,Chennai,92944.0
3169,Arjun,53.0,Male,Kolkata,80618.0
3170,Pooja,25.0,Male,Hyderabad,88817.0
3171,Rohit,21.0,Female,Jaipur,50505.0
3172,Ananya,28.0,Male,Mumbai,36707.0
3173,Isha,40.0,Male,Kolkata,33916.0
3174,Riya,22.0,Female,Pune,81872.0
3175,Rahul,55.0,Male,Jaipur,33653.0
3176,Rohit,40.0,,Jaipur,59513.0
3177,Diya,23.0,Male,Chennai,95371.0
3178,Meera,31.0,,Surat,51758.0
3179,Rohit,39.0,Female,Mumbai,56652.0
3180,Rohit,28.0,Male,Bangalore,69528.0
3181,Karan,31.0,Male,Mumbai,83988.0
3182,Diya,49.0,Female,Mumbai,
3183,Kabir,22.0,,,93492.0
3184,Sneha,45.0,Female,Delhi,79213.0
3185,Aarav,,Female,Surat,44023.0
3186,Kabir,,Female,Bangalore,74665.0
3187,Aryan,40.0,Female,Chennai,90354.0
3188,Isha,,Female,Surat,59756.0
3189,Pooja,55.0,Male,Jaipur,63764.0
3190,Rohit,54.0,Female,Chennai,80304.0
3191,Diya,20.0,Male,Hyderabad,69381.0
3192,Riya,19.0,Male,Chennai,93796.0
3193,Isha,32.0,,Surat,
3194,Rohit,40.0,Male,Mumbai,
3195,Karan,36.0,Male,Kolkata,37812.0
3196,Karan,38.0,Female,Bangalore,72862.0
3197,Diya,26.0,Male,Chennai,64122.0
3198,Riya,57.0,Male,Ahmedabad,98970.0
3199,Sneha,57.0,Male,,75464.0
3200,Diya,43.0,Female,Hyderabad,44408.0
3201,Sneha,51.0,Male,Ahmedabad,67705.0
3202,,43.0,Male,Kolkata,31154.0
3203,Aarav,,Male,Ahmedabad,90962.0
3204,Rahul,30.0,Female,Pune,72934.0
3205,Kabir,60.0,Male,Ahmedabad,62922.0
3206,Vivaan,24.0,Male,Ahmedabad,84918.0
3207,Isha,42.0,Female,Delhi,43599.0
3208,Karan,33.0,Male,Kolkata,61380.0
3209,Rahul,52.0,Female,Chennai,71322.0
3210,Sneha,47.0,Male,Bangalore,61461.0
3211,Riya,40.0,Male,Hyderabad,87689.0
3212,Aryan,25.0,Female,Jaipur,79389.0
3213,Neha,24.0,Male,Surat,
3214,,,Male,Ahmedabad,80215.0
3215,Karan,57.0,Male,Mumbai,82335.0
3216,Ananya,38.0,Female,Hyderabad,57179.0
3217,Isha,18.0,Male,Hyderabad,56488.0
3218,Ananya,47.0,Female,Surat,96946.0
3219,Arjun,41.0,Female,Mumbai,89277.0
3220,Pooja,47.0,Male,Surat,98068.0
3221,Kabir,21.0,Female,Delhi,32390.0
